feature,weight
gene_704,0.023438426
gene_705,0.008987644
gene_706,0.01994836
gene_707,0.31240788
gene_708,0.039018545
gene_709,0.0012231843
gene_710,0.015333792
gene_711,0.017948939
gene_712,0.015975304
gene_713,0.033693142
gene_714,0.017216647
gene_715,0.015039119
gene_716,0.0034091368
gene_717,0.01542088
gene_718,0.038148697
gene_719,0.00035681488
gene_720,0.00037646637
gene_721,0.021105044
gene_722,0.062779516
gene_723,0.012602426
gene_724,0.009869516
gene_725,0.024824455
gene_726,0.021740261
gene_727,0.001187081
gene_728,0.0027746002
gene_729,0.0038267062
gene_730,0.009670478
gene_731,0.030686537
gene_732,0.046636745
gene_733,0.008523978
gene_734,0.0093222605
gene_735,0.04608812
gene_736,0.029196275
gene_737,0.050545327
gene_738,0.018451048
gene_739,0.0024037939
gene_740,0.20375554
gene_741,0.026536925
gene_742,0.9203046
gene_743,0.04569966
gene_744,0.01576687
gene_745,0.054101005
gene_746,0.06518728
gene_747,0.15318699
gene_748,0.034305517
gene_749,0.032325823
gene_750,0.035566807
gene_751,0.025898065
gene_752,0.0158339
gene_753,0.08899856
gene_754,0.009309139
gene_755,0.02082748
gene_756,0.0153378695
gene_757,0.0082659675
gene_758,0.003366988
gene_759,0.008877105
gene_760,0.019402403
gene_761,0.03293695
gene_762,0.018651403
gene_763,0.0025028966
gene_764,0.004838205
gene_765,0.042362895
gene_766,0.0106806895
gene_767,0.01734626
gene_768,0.02512153
gene_769,0.00541137
gene_770,0.00019938285
gene_771,0.017889563
gene_772,0.00567171
gene_773,0.012247296
gene_774,0.025315572
gene_775,0.1461042
gene_776,0.0101618515
gene_777,0.0021655143
gene_778,0.019249478
gene_779,0.004185618
gene_780,0.041618947
gene_781,0.15311146
gene_782,0.11152336
gene_783,0.015118737
gene_784,0.015739528
gene_785,0.0019574314
gene_786,0.028190507
gene_787,0.016136749
gene_788,0.009004779
gene_789,0.008822123
gene_790,0.01556656
gene_791,0.008888798
gene_792,0.0038132926
gene_793,0.0375998
gene_794,0.010373392
gene_795,0.009533547
gene_796,0.021954153
gene_797,0.016326828
gene_798,0.0036480373
gene_799,0.017056327
gene_800,0.012159604
gene_801,0.017391153
gene_802,0.03414149
gene_803,0.09780196
gene_804,0.0066155884
gene_805,0.030310469
gene_806,0.023880482
gene_807,0.007853729
gene_808,0.0190892
gene_809,0.020874321
gene_810,0.015038357
gene_811,0.004740596
gene_812,0.017452149
gene_813,0.0059405407
gene_814,0.0046395105
gene_815,0.007156067
gene_816,0.013782473
gene_817,0.042902924
gene_818,0.037414197
gene_819,0.05501846
gene_820,0.022656703
gene_821,0.00019251053
gene_822,0.13997875
gene_823,0.008698427
gene_824,0.011395794
gene_825,0.014556192
gene_826,0.010275349
gene_827,0.0014129453
gene_828,0.038719043
gene_829,0.017732544
gene_830,0.041484416
gene_831,0.0035517518
gene_832,0.015110729
gene_833,0.009687779
gene_834,0.027121257
gene_835,0.008146959
gene_836,0.006442087
gene_837,0.037420675
gene_838,0.037011836
gene_839,1.44393125e-05
gene_840,0.012512654
gene_841,0.019356735
gene_842,0.014567759
gene_843,0.00541594
gene_844,0.032515097
gene_845,0.022892278
gene_846,0.011976152
gene_847,0.024471967
gene_848,0.0037938352
gene_849,0.005358176
gene_850,0.006214656
gene_851,0.012145147
gene_852,0.01302484
gene_853,0.009981402
gene_854,0.005641107
gene_855,0.057605594
gene_856,0.00011810923
gene_857,0.0029872227
gene_858,0.0051450664
gene_859,0.009628381
gene_860,0.0040760157
gene_861,0.05690741
gene_862,0.0054350505
gene_863,0.048346076
gene_864,0.0027391263
gene_865,0.0070732716
gene_866,0.01470051
gene_867,0.011164338
gene_868,0.004219108
gene_869,0.044008423
gene_870,0.0047752648
gene_871,0.004085044
gene_872,0.0002494378
gene_873,0.0009349497
gene_874,0.020979665
gene_875,0.01779411
gene_876,0.03080588
gene_877,0.009145652
gene_878,0.009356914
gene_879,0.014344664
gene_880,0.032569773
gene_881,0.004443956
gene_882,0.0078037935
gene_883,0.0006385355
gene_884,0.007930348
gene_885,0.008924866
gene_886,0.0024896958
gene_887,0.029953495
gene_888,0.057632048
gene_889,0.022576667
gene_890,0.016035696
gene_891,0.007391797
gene_892,0.015321072
gene_893,0.0010056612
gene_894,0.036913514
gene_895,0.033183213
gene_896,0.0016741683
gene_897,0.035930626
gene_898,0.005915758
